no,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
6349,19.39,26.66666667,0,471,0.003708064,No
6350,19.39,26.7,0,466,0.003712727,No
6351,19.39,26.65,0,466.5,0.003705733,No
6352,19.39,26.7,0,469,0.003712727,No
6353,19.34,26.7,0,471,0.00370112,No
6354,19.34,26.7,0,469,0.00370112,No
6355,19.34,26.7,0,468.5,0.00370112,No
6356,19.39,26.7,0,468,0.003712727,No
6357,19.29,26.7,0,470.5,0.003689546,No
6358,19.39,26.7,0,472,0.003712727,No
6359,19.39,26.7,0,474,0.003712727,No
6360,19.39,26.6,0,466,0.003698739,No
6361,19.39,26.65,0,466,0.003705733,No
6362,19.39,26.7,0,466,0.003712727,No
6363,19.35666667,26.6,0,468,0.003691027,No
6364,19.39,26.6,0,471.3333333,0.003698739,No
6365,19.39,26.66666667,0,471.6666667,0.003708064,No
6366,19.34,26.65,0,469.5,0.003694148,No
6367,19.39,26.7,0,473,0.003712727,No
6368,19.39,26.7,0,472,0.003712727,No
6369,19.29,26.7,0,468,0.003689546,No
6370,19.34,26.7,0,465,0.00370112,No
6371,19.39,26.7,0,467,0.003712727,No
6372,19.34,26.7,0,471.5,0.00370112,No
6373,19.39,26.7,0,467,0.003712727,No
6374,19.35666667,26.7,0,472,0.003704986,No
6375,19.39,26.7,0,468,0.003712727,No
6376,19.39,26.7,0,468,0.003712727,No
6377,19.39,26.7,0,466,0.003712727,No
6378,19.39,26.7,0,469.6666667,0.003712727,No
6379,19.39,26.7,0,467,0.003712727,No
6380,19.39,26.7,0,464,0.003712727,No
6381,19.39,26.7,0,469.5,0.003712727,No
6382,19.39,26.7,0,473,0.003712727,No
6383,19.39,26.7,0,468,0.003712727,No
6384,19.29,26.7,0,466.5,0.003689546,No
6385,19.39,26.7,0,462.5,0.003712727,No
6386,19.39,26.7,0,473,0.003712727,No
6387,19.29,26.7,0,472.5,0.003689546,No
6388,19.29,26.7,0,471,0.003689546,No
6389,19.29,26.7,0,473.5,0.003689546,No
6390,19.29,26.7,0,470,0.003689546,No
6391,19.29,26.7,0,471,0.003689546,No
6392,19.29,26.79,0,470,0.003702057,No
6393,19.29,26.79,0,470,0.003702057,No
6394,19.29,26.79,0,470.5,0.003702057,No
6395,19.29,26.79,0,469,0.003702057,No
6396,19.29,26.79,0,470.5,0.003702057,No
6397,19.29,26.79,0,467,0.003702057,No
6398,19.29,26.79,0,469,0.003702057,No
6399,19.29,26.79,0,470.5,0.003702057,No
6400,19.29,26.79,0,466,0.003702057,No
6401,19.29,26.79,0,466,0.003702057,No
6402,19.29,26.79,0,466,0.003702057,No
6403,19.29,26.79,0,469.5,0.003702057,No
6404,19.29,26.89,0,469,0.003715958,No
6405,19.29,26.79,0,461,0.003702057,No
6406,19.29,26.89,0,465,0.003715958,No
6407,19.29,26.89,0,470.5,0.003715958,No
6408,19.29,26.89,0,471.5,0.003715958,No
6409,19.29,26.89,0,469,0.003715958,No
6410,19.29,26.89,0,473,0.003715958,No
6411,19.29,26.89,0,467,0.003715958,No
6412,19.29,26.89,0,468,0.003715958,No
6413,19.29,26.89,0,463,0.003715958,No
6414,19.29,26.89,0,463.6666667,0.003715958,No
6415,19.29,26.89,0,458,0.003715958,No
6416,19.29,26.89,0,459,0.003715958,No
6417,19.34,26.89,0,462.5,0.003727616,No
6418,19.32333333,26.89,0,459.6666667,0.003723726,No
6419,19.29,26.89,0,466,0.003715958,No
6420,19.29,26.89,0,466,0.003715958,No
6421,19.29,26.89,0,465.5,0.003715958,No
6422,19.29,26.89,0,466.5,0.003715958,No
6423,19.29,26.89,0,467.5,0.003715958,No
6424,19.29,26.89,0,466,0.003715958,No
6425,19.29,26.89,0,463,0.003715958,No
6426,19.29,26.89,0,465.3333333,0.003715958,No
6427,19.29,26.89,0,465,0.003715958,No
6428,19.29,26.89,0,466,0.003715958,No
6429,19.29,26.79,0,465,0.003702057,No
6430,19.39,26.79,0,468,0.003725317,No
6431,19.34,26.79,0,461.5,0.003713671,No
6432,19.39,26.79,0,460,0.003725317,No
6433,19.39,26.79,0,462.5,0.003725317,No
6434,19.39,26.79,0,468,0.003725317,No
6435,19.39,26.79,0,467.5,0.003725317,No
6436,19.39,26.745,0,461,0.003719022,No
6437,19.39,26.7,0,464,0.003712727,No
6438,19.39,26.745,0,467,0.003719022,No
6439,19.39,26.745,0,468,0.003719022,No
6440,19.39,26.7,0,465,0.003712727,No
6441,19.39,26.7,0,465,0.003712727,No
6442,19.39,26.7,0,458,0.003712727,No
6443,19.39,26.7,0,461,0.003712727,No
6444,19.39,26.7,0,466,0.003712727,No
6445,19.445,26.745,0,464.5,0.003731848,No
6446,19.445,26.7,0,459.5,0.003725531,No
6447,19.39,26.7,0,457.3333333,0.003712727,No
6448,19.5,26.7,0,461,0.003738374,No
6449,19.5,26.7,0,460,0.003738374,No
6450,19.445,26.745,0,460.5,0.003731848,No
6451,19.5,26.7,0,461,0.003738374,No
6452,19.5,26.7,0,459,0.003738374,No
6453,19.5,26.7,0,460.5,0.003738374,No
6454,19.5,26.7,0,460.3333333,0.003738374,No
6455,19.5,26.7,0,463,0.003738374,No
6456,19.5,26.7,0,466,0.003738374,No
6457,19.5,26.7,0,466.5,0.003738374,No
6458,19.5,26.7,0,463.5,0.003738374,No
6459,19.5,26.7,0,461.5,0.003738374,No
6460,19.6,26.7,0,461,0.003761825,No
6461,19.5,26.7,0,456,0.003738374,No
6462,19.5,26.7,0,460,0.003738374,No
6463,19.5,26.7,0,461,0.003738374,No
6464,19.5,26.7,0,461,0.003738374,No
6465,19.5,26.745,0,465,0.003744712,No
6466,19.5,26.7,0,466,0.003738374,No
6467,19.5,26.7,0,460,0.003738374,No
6468,19.5,26.79,0,459,0.003751051,No
6469,19.5,26.79,0,457.3333333,0.003751051,No
6470,19.5,26.89,0,456,0.003765138,No
6471,19.46333333,26.85666667,0,462.3333333,0.003751825,No
6472,19.39,26.79,0,462,0.003725317,No
6473,19.42666667,26.85666667,0,464.3333333,0.003743225,No
6474,19.39,26.84,0,458.5,0.003732311,No
6475,19.39,26.84,0,461,0.003732311,No
6476,19.39,26.84,0,461.5,0.003732311,No
6477,19.39,26.84,0,465,0.003732311,No
6478,19.39,26.79,0,465,0.003725317,No
6479,19.39,26.79,0,461,0.003725317,No
6480,19.39,26.76,0,461,0.00372112,No
6481,19.39,26.7,0,460,0.003712727,No
6482,19.39,26.79,0,462,0.003725317,No
6483,19.39,26.79,0,465.3333333,0.003725317,No
6484,19.39,26.79,0,465,0.003725317,No
6485,19.39,26.79,0,466.5,0.003725317,No
6486,19.39,26.79,0,462.6666667,0.003725317,No
6487,19.39,26.79,0,460,0.003725317,No
6488,19.39,26.79,0,457,0.003725317,No
6489,19.39,26.7,0,463.5,0.003712727,No
6490,19.39,26.7,0,466,0.003712727,No
6491,19.445,26.795,0,466.5,0.003738866,No
6492,19.39,26.7,0,467.3333333,0.003712727,No
6493,19.39,26.7,0,469.5,0.003712727,No
6494,19.445,26.7,0,462,0.003725531,No
6495,19.42666667,26.66666667,0,460,0.003716585,No
6496,19.5,26.6,0,463,0.003724289,No
6497,19.5,26.65,0,459,0.003731331,No
6498,19.5,26.5,0,460,0.003710204,No
6499,19.5,26.56666667,0,453,0.003719594,No
6500,19.5,26.55,0,461.6666667,0.003717246,No
6501,19.5,26.5,0,463,0.003710204,No
6502,19.5,26.5,0,467,0.003710204,No
6503,19.5,26.5,0,464.5,0.003710204,No
6504,19.5,26.5,0,470,0.003710204,No
6505,19.5,26.5,0,466.5,0.003710204,No
6506,19.445,26.445,0,465,0.003689739,No
6507,19.39,26.46333333,0,460.3333333,0.003679623,No
6508,19.39,26.445,0,461.5,0.003677059,No
6509,19.39,26.39,0,461,0.003669366,No
6510,19.39,26.39,0,463,0.003669366,No
6511,19.39,26.39,0,467.5,0.003669366,No
6512,19.39,26.39,0,471,0.003669366,No
6513,19.39,26.39,0,461,0.003669366,No
6514,19.39,26.39,0,456.3333333,0.003669366,No
6515,19.39,26.39,0,459.5,0.003669366,No
6516,19.39,26.34,0,464.5,0.003662373,No
6517,19.39,26.29,0,467,0.00365538,No
6518,19.39,26.29,0,469,0.00365538,No
6519,19.39,26.29,0,465.5,0.00365538,No
6520,19.39,26.29,0,464,0.00365538,No
6521,19.39,26.29,0,464,0.00365538,No
6522,19.39,26.29,0,465.5,0.00365538,No
6523,19.34,26.29,0,466.5,0.003643954,No
6524,19.39,26.29,0,463,0.00365538,No
6525,19.39,26.29,0,461.75,0.00365538,No
6526,19.39,26.29,0,460.5,0.00365538,No
6527,19.29,26.39,0,459.5,0.003646457,No
6528,19.29,26.29,0,467,0.003632559,No
6529,19.29,26.29,0,468,0.003632559,No
6530,19.29,26.39,0,469,0.003646457,No
6531,19.29,26.34,0,465.5,0.003639508,No
6532,19.29,26.29,0,458,0.003632559,No
6533,19.39,26.29,0,458,0.00365538,No
6534,19.39,26.29,0,466,0.00365538,No
6535,19.29,26.26,0,465,0.00362839,No
6536,19.29,26.2,0,465,0.003620051,No
6537,19.29,26.2,0,465,0.003620051,No
6538,19.29,26.2,0,461.5,0.003620051,No
6539,19.29,26.2,0,461.5,0.003620051,No
6540,19.29,26.2,0,463,0.003620051,No
6541,19.34,26.2,0,465.5,0.003631406,No
6542,19.29,26.2,0,466,0.003620051,No
6543,19.29,26.2,0,466.5,0.003620051,No
6544,19.32333333,26.2,0,466.3333333,0.003627618,No
6545,19.34,26.15,0,469,0.003624436,No
6546,19.29,26.1,0,469,0.003606154,No
6547,19.29,26.1,0,463,0.003606154,No
6548,19.29,26.1,0,468,0.003606154,No
6549,19.29,26.1,0,468.5,0.003606154,No
6550,19.34,26.1,0,470.5,0.003617465,No
6551,19.29,26.1,0,471,0.003606154,No
6552,19.29,26.1,0,470,0.003606154,No
6553,19.29,26.1,0,469,0.003606154,No
6554,19.34,26.05,0,468.5,0.003610495,No
6555,19.29,26.1,0,463.5,0.003606154,No
6556,19.29,26.1,0,466,0.003606154,No
6557,19.29,26.1,0,467.5,0.003606154,No
6558,19.29,26.1,0,467,0.003606154,No
6559,19.29,26.1,0,467,0.003606154,No
6560,19.32333333,26.03333333,0,469,0.003604408,No
6561,19.34,26,0,468.5,0.003603525,No
6562,19.39,26,0,466,0.003614824,No
6563,19.39,25.945,0,464.5,0.003607133,No
6564,19.39,26,0,469,0.003614824,No
6565,19.39,25.89,0,469,0.003599442,No
6566,19.39,25.89,0,471,0.003599442,No
6567,19.39,25.89,0,472,0.003599442,No
6568,19.445,25.945,0,473.5,0.00361957,No
6569,19.39,25.89,0,473.5,0.003599442,No
6570,19.39,25.89,0,473.6666667,0.003599442,No
6571,19.39,25.89,0,473,0.003599442,No
6572,19.445,25.945,0,471.5,0.00361957,No
6573,19.39,26,0,463,0.003614824,No
6574,19.39,25.945,0,468,0.003607133,No
6575,19.445,26,0,470.5,0.003627288,No
6576,19.39,26,0,471,0.003614824,No
6577,19.5,26.15,0,471,0.003660913,No
6578,19.445,26.1,0,467,0.003641321,No
6579,19.5,26.15,0,468,0.003660913,No
6580,19.42666667,26.03333333,0,467,0.003627801,No
6581,19.5,26.1,0,467,0.003653872,No
6582,19.39,26.1,0,466,0.003628808,No
6583,19.42666667,26.13333333,0,468.3333333,0.003641818,No
6584,19.39,26.1,0,465.5,0.003628808,No
6585,19.39,26.1,0,465.5,0.003628808,No
6586,19.39,26.1,0,468,0.003628808,No
6587,19.5,26.2,0,466,0.003667954,No
6588,19.42666667,26.2,0,471,0.003651163,No
6589,19.5,26.2,0,471,0.003667954,No
6590,19.39,26.2,0,471,0.003642793,No
6591,19.5,26.2,0,473,0.003667954,No
6592,19.5,26.245,0,467.5,0.003674291,No
6593,19.5,26.29,0,466.6666667,0.003680628,No
6594,19.5,26.29,0,467.5,0.003680628,No
6595,19.445,26.29,0,468,0.003667985,No
6596,19.46333333,26.35666667,0,465.3333333,0.003681562,No
6597,19.5,26.39,0,467,0.003694712,No
6598,19.5,26.39,0,467,0.003694712,No
6599,19.445,26.34,0,470,0.003675002,No
6600,19.445,26.39,0,471.5,0.00368202,No
6601,19.5,26.39,0,470.3333333,0.003694712,No
6602,19.445,26.445,0,468.5,0.003689739,No
6603,19.39,26.39,0,469,0.003669366,No
6604,19.39,26.39,0,470,0.003669366,No
6605,19.445,26.445,0,470.5,0.003689739,No
6606,19.5,26.5,0,472,0.003710204,No
6607,19.445,26.5,0,468.5,0.003697458,No
6608,19.445,26.5,0,470.5,0.003697458,No
6609,19.5,26.5,0,473,0.003710204,No
6610,19.5,26.5,0,467,0.003710204,No
6611,19.5,26.5,0,471.3333333,0.003710204,No
6612,19.5,26.5,0,471,0.003710204,No
6613,19.5,26.5,0,472.5,0.003710204,No
6614,19.5,26.5,0,472,0.003710204,No
6615,19.5,26.5,0,470,0.003710204,No
6616,19.5,26.5,0,472,0.003710204,No
6617,19.5,26.55,0,462.5,0.003717246,No
6618,19.5,26.6,0,463,0.003724289,No
6619,19.5,26.6,0,469.5,0.003724289,No
6620,19.5,26.625,0,470.6666667,0.00372781,No
6621,19.5,26.6,0,471,0.003724289,No
6622,19.5,26.6,0,470,0.003724289,No
6623,19.5,26.6,0,471.5,0.003724289,No
6624,19.5,26.65,0,470.5,0.003731331,No
6625,19.5,26.6,0,469,0.003724289,No
6626,19.5,26.6,0,472,0.003724289,No
6627,19.5,26.7,0,473,0.003738374,No
6628,19.5,26.7,0,474,0.003738374,No
6629,19.5,26.7,0,473,0.003738374,No
6630,19.5,26.7,0,477.5,0.003738374,No
6631,19.5,26.7,0,477.5,0.003738374,No
6632,19.5,26.7,0,474,0.003738374,No
6633,19.5,26.79,0,473.6666667,0.003751051,No
6634,19.5,26.79,0,467.5,0.003751051,No
6635,19.5,26.79,0,473,0.003751051,No
6636,19.5,26.79,0,480.3333333,0.003751051,No
6637,19.5,26.79,0,474.3333333,0.003751051,No
6638,19.5,26.79,0,469,0.003751051,No
6639,19.5,26.79,0,469.5,0.003751051,No
6640,19.5,26.79,0,470,0.003751051,No
6641,19.5,26.79,0,471.5,0.003751051,No
6642,19.5,26.79,0,470,0.003751051,No
6643,19.6,26.79,0,476,0.003774582,No
6644,19.5,26.79,0,470,0.003751051,No
6645,19.6,26.89,0,470,0.003788758,No
6646,19.5,26.89,0,471,0.003765138,No
6647,19.5,26.89,0,471,0.003765138,No
6648,19.53333333,26.89,0,470.6666667,0.003772996,No
6649,19.5,26.89,0,475.3333333,0.003765138,No
6650,19.5,27,0,471,0.003780633,No
6651,19.5,27,0,469,0.003780633,No
6652,19.5,27,0,474.5,0.003780633,No
6653,19.53333333,27,0,474,0.003788525,No
6654,19.5,27,0,471,0.003780633,No
6655,19.525,27.025,289.75,473.75,0.003790078,Yes
6656,19.5,27.1,440,481.5,0.003794721,Yes
6657,19.525,27.125,412,479,0.003804188,Yes
6658,19.525,27.2925,397,484.75,0.003827824,No
6659,19.525,27.365,392.5,486.75,0.003838055,No
6660,19.56666667,27.56666667,393.6666667,492.3333333,0.003876606,No
6661,19.575,27.675,397,496.5,0.003893964,Yes
6662,19.575,27.6,405,501.5,0.003883346,Yes
6663,19.63333333,27.63333333,405,506.6666667,0.003902271,Yes
6664,19.66666667,27.73,405,510.6666667,0.003924175,Yes
6665,19.63333333,27.73,399.6666667,512,0.003916008,Yes
6666,19.625,27.745,393,517,0.003916099,Yes
6667,19.63333333,27.79,393.6666667,515,0.003924535,Yes
6668,19.7,27.9175,389,528.75,0.003959116,Yes
6669,19.7,27.96333333,393.6666667,534.3333333,0.003965658,Yes
6670,19.745,28.05,389,541,0.003989226,Yes
6671,19.7675,28.175,392.5,546,0.004012754,Yes
6672,19.79,28.1,393.6666667,553,0.00400763,Yes
6673,19.79,28.2675,392.5,559.75,0.004031674,Yes
6674,19.79,28.32333333,389,572.3333333,0.004039689,Yes
6675,19.84,28.6975,389,578.75,0.004106207,Yes
6676,19.89,28.625,389,595,0.004108567,Yes
6677,19.89,28.65,389,599,0.004112179,Yes
6678,19.9175,28.8175,393,606.5,0.004143485,Yes
6679,19.96333333,28.96,399.6666667,622,0.004176036,Yes
6680,19.945,29.05,397,636,0.004184313,Yes
6681,20,29.1975,405,655.5,0.004220155,Yes
6682,20,29.39,405,661.3333333,0.004248169,Yes
6683,20,29.445,405,680.8,0.004256173,Yes
6684,20.05,29.575,405,689.75,0.004288444,Yes
6685,20.1,29.745,405,695.5,0.00432673,Yes
6686,20.1,29.79,405,701,0.004333322,Yes
6687,20.1,29.823,406.75,710.125,0.004338155,Yes
6688,20.1,29.856,408.5,719.25,0.004342989,Yes
6689,20.2,29.945,419,736,0.004383252,Yes
6690,20.125,29.9725,419,743.75,0.004366853,Yes
6691,20.15,30.15,419,759,0.004399746,Yes
6692,20.175,30.15,419,765.75,0.004406604,Yes
6693,20.2,30.195,419,769.5,0.004420106,Yes
6694,20.215,30.2275,419,774.9166667,0.004429034,Yes
6695,20.23,30.26,419,780.3333333,0.004437973,Yes
6696,20.29,30.4175,422.5,802.75,0.004477936,Yes
6697,20.29,30.445,422.5,814.75,0.004482014,Yes
6698,20.29,30.34,433,816,0.004466445,Yes
6699,20.29,30.4725,433,822.75,0.004486091,Yes
6700,20.29,30.53333333,433,843.6666667,0.004495112,Yes
6701,20.29,30.495,433,850.5,0.004489428,Yes
6702,20.39,30.7,433,850,0.004548042,Yes
6703,20.38166667,30.70583333,433,856.7,0.004546555,Yes
6704,20.37333333,30.71166667,433,863.4,0.004545068,Yes
6705,20.39,30.84,433,886,0.004568935,Yes
6706,20.39,30.695,433,889,0.004547296,Yes
6707,20.39,30.795,433,898,0.004562219,Yes
6708,20.39,30.77,433,902.5,0.004558488,Yes
6709,20.39,30.8925,433,909.25,0.00457677,Yes
6710,20.445,30.795,433,922,0.004577853,Yes
6711,20.4725,30.9175,433,921.5,0.004604064,Yes
6712,20.5,31.1225,433,929.25,0.00464275,Yes
6713,20.5,31.1,447,953,0.004639369,Yes
6714,20.5,31.1,437.6666667,954,0.004639369,Yes
6715,20.5,30.9725,442.5,950.75,0.004620207,Yes
6716,20.5,31.1475,447,959.75,0.004646507,Yes
6717,20.5,31.245,440,967.75,0.004661161,Yes
6718,20.5,31.26,442.3333333,974.3333333,0.004663416,Yes
6719,20.5,31.1,447,977,0.004639369,Yes
6720,20.5,31.16333333,441,970.3333333,0.004648887,Yes
6721,20.5,31.2225,442.5,968,0.004657779,Yes
6722,20.55,31.245,438,975.5,0.00467567,Yes
6723,20.55,31.245,447,981.5,0.00467567,Yes
6724,20.6,31.245,438,1007,0.004690218,Yes
6725,20.6,31.32333333,447,1013,0.004702066,Yes
6726,20.6,31.2675,438,1016,0.004693621,Yes
6727,20.63333333,31.26,447,1018,0.004702213,Yes
6728,20.6,31.295,438,1019.5,0.004697781,Yes
6729,20.675,31.4725,438,1041.5,0.004746688,Yes
6730,20.6,31.445,438,1050.5,0.004720468,Yes
6731,20.7,31.5225,438,1056.75,0.004761672,Yes
6732,20.65,31.5225,438,1066.5,0.004746911,Yes
6733,20.7,31.46333333,441,1074,0.004752666,Yes
6734,20.7,31.6,438,1071.75,0.004773468,Yes
6735,20.7,31.575,442.5,1075.25,0.004769663,Yes
6736,20.7,31.745,438,1080.75,0.004795541,Yes
6737,20.7,31.7225,438,1102.5,0.004792116,Yes
6738,20.7,31.79,438,1106.75,0.004802391,Yes
6739,20.7,31.795,438,1105.5,0.004803152,Yes
6740,20.7225,31.865,438,1111,0.004820538,Yes
6741,20.7,31.7925,441.75,1111,0.004802772,Yes
6742,20.7,31.84,432.75,1119.25,0.004810003,Yes
6743,20.7,31.79,429,1127.666667,0.004802391,Yes
6744,20.745,31.895,433.5,1136,0.004831855,Yes
6745,20.79,31.895,429,1142.5,0.004845367,Yes
6746,20.79,31.8225,438,1143.75,0.004834268,Yes
6747,20.79,31.89333333,441,1145.333333,0.004845112,Yes
6748,20.79,31.84,438,1144,0.004836947,Yes
6749,20.79,31.945,438,1147,0.004853022,Yes
6750,20.79,31.8925,429,1157.5,0.004844984,Yes
6751,20.79,31.99,435,1150.666667,0.004859912,Yes
6752,20.79,31.99333333,441,1159.333333,0.004860422,Yes
6753,20.79,31.96333333,441,1167,0.004855829,Yes
6754,20.79,32.06666667,434,1177.666667,0.00487165,Yes
6755,20.79,31.995,444,1178,0.004860678,Yes
6756,20.815,31.9925,440.25,1175.25,0.004867839,Yes
6757,20.82333333,32.06,439,1184.333333,0.004880713,Yes
6758,20.865,32.1675,444,1198.25,0.00490988,Yes
6759,20.84,32.245,432.75,1204,0.004914177,Yes
6760,20.89,32.2,444,1199,0.004922506,Yes
6761,20.89,32.26,439,1204.333333,0.004931751,Yes
6762,20.89,32.3725,437.25,1224.75,0.004949086,Yes
6763,20.89,32.1675,432.75,1218.75,0.004917498,Yes
6764,20.89,32.33333333,439,1212,0.004943051,Yes
6765,20.89,32.25,444,1222.5,0.00493021,Yes
6766,20.89,32.29,429,1218.5,0.004936373,Yes
6767,20.89,32.2725,441,1228,0.004933677,Yes
6768,20.89,32.475,436.5,1237.75,0.004964881,Yes
6769,20.89,32.4725,440.25,1240.75,0.004964496,Yes
6770,20.945,32.4975,444,1253,0.004985319,Yes
6771,21,32.4,444,1262,0.004987213,Yes
6772,21,32.4,446.75,1261,0.004987213,Yes
6773,21,32.425,454,1263.8,0.004991092,Yes
6774,20.92666667,32.52666667,469,1276.666667,0.004984162,Yes
6775,21,32.5675,469,1294,0.005013203,Yes
6776,21,32.52,465.25,1294.5,0.005005833,Yes
6777,21,32.52666667,454,1287.666667,0.005006867,Yes
6778,21,32.4725,454,1289.25,0.004998462,Yes
6779,21,32.545,454,1300.75,0.005009712,Yes
6780,21,32.59,454,1312,0.005016695,Yes
6781,21,32.56,454,1315,0.00501204,Yes
6782,21.025,32.7,454,1315,0.005041568,Yes
6783,21,32.645,454,1323,0.00502523,Yes
6784,21.06666667,32.86333333,454,1325.666667,0.005080051,Yes
6785,21.075,32.8725,454,1330,0.005084103,Yes
6786,21.1,32.845,454,1338,0.005087686,Yes
6787,21.05,32.775,454,1334,0.005061057,Yes
6788,21.1,32.96666667,454,1339.666667,0.005106686,Yes
6789,21.1,33.0225,454,1349.25,0.005115406,Yes
6790,21.1,33.09,454,1354,0.005125949,Yes
6791,21.1,33.045,454,1361.75,0.005118921,Yes
6792,21.1,33.0675,454,1369.75,0.005122435,Yes
6793,21.1,32.925,464.5,1370,0.005100179,Yes
6794,21.13333333,33.09666667,458,1371,0.005137583,Yes
6795,21.1,33.12666667,458,1379.333333,0.005131676,Yes
6796,21.1,33.0725,449.5,1384.5,0.005123216,Yes
6797,21.1,33.025,464.5,1382,0.005115797,Yes
6798,21.1,32.7675,465.25,1371.2,0.005075583,Yes
6799,21.125,33.0675,471.75,1352,0.00513037,Yes
6800,21.1,32.975,474.5,1349.75,0.005107988,Yes
6801,21.125,33.0425,474.5,1357,0.00512646,Yes
6802,21.125,33.1175,464,1364.75,0.005138192,Yes
6803,21.13333333,33.03333333,464,1369.666667,0.005127671,Yes
6804,21.16666667,32.99666667,469,1377.333333,0.005132512,Yes
6805,21.15,33.0425,479,1384.5,0.0051344,Yes
6806,21.13333333,33.09,479,1379.333333,0.00513654,Yes
6807,21.175,33.09,479,1387.25,0.005149805,Yes
6808,21.2,33.12666667,480.6666667,1390.333333,0.005163542,Yes
6809,21.2,33.1725,496.5,1390.25,0.005170746,Yes
6810,21.2,33.145,496.5,1398.25,0.005166423,Yes
6811,21.2,33.16333333,504,1402.666667,0.005169305,Yes
6812,21.2225,33.145,495.25,1404.75,0.005173622,Yes
6813,21.245,33.1725,489,1408.5,0.005185163,Yes
6814,21.29,33.2,489,1414,0.005203962,Yes
6815,21.29,33.2,489,1415,0.005203962,Yes
6816,21.29,33.2,500.25,1417.25,0.005203962,Yes
6817,21.29,33.12666667,492.3333333,1416,0.005192371,Yes
6818,21.29,33.1725,485.25,1417.75,0.005199615,Yes
6819,21.29,33.1725,481.5,1414.5,0.005199615,Yes
6820,21.29,33.145,471.5,1419.25,0.005195269,Yes
6821,21.29,33.16333333,464,1413.333333,0.005198166,Yes
6822,21.29,33.145,464,1421.75,0.005195269,Yes
6823,21.29,33.23,464,1427.333333,0.005208704,Yes
6824,21.29,33.145,464,1430.25,0.005195269,Yes
6825,21.29,33.145,475.25,1433.25,0.005195269,Yes
6826,21.32333333,33.16333333,479,1441,0.005208892,Yes
6827,21.29,33.195,479,1432.75,0.005203172,Yes
6828,21.365,33.24,479,1435.5,0.005234501,Yes
6829,21.32333333,33.23,479,1437.666667,0.005219451,Yes
6830,21.39,33.3,479,1436,0.005252138,Yes
6831,21.39,33.35,479,1438.5,0.005260091,Yes
6832,21.39,33.2725,479,1444.75,0.005247765,Yes
6833,21.39,33.29,474,1453,0.005250548,Yes
6834,21.39,33.2675,475.25,1449.25,0.005246969,Yes
6835,21.39,33.2225,479,1439.25,0.005239812,Yes
6836,21.39,33.29666667,469,1441,0.005251608,Yes
6837,21.39,33.3,471.5,1442.5,0.005252138,Yes
6838,21.4175,33.2725,464,1441.75,0.00525669,Yes
6839,21.39,33.2675,464,1449.75,0.005246969,Yes
6840,21.39,33.36333333,464,1453.333333,0.005262212,Yes
6841,21.39,33.3725,464,1458,0.00526367,Yes
6842,21.39,33.4,478,1456.666667,0.005268044,Yes
6843,21.39,33.3725,474.5,1454,0.00526367,Yes
6844,21.39,33.46666667,478,1458,0.005278649,Yes
6845,21.4175,33.5425,469.25,1465.5,0.00529971,Yes
6846,21.39,33.4975,464,1462.75,0.005283553,Yes
6847,21.4175,33.5675,464,1470.5,0.005303694,Yes
6848,21.42666667,33.5,464,1476,0.005295937,Yes
6849,21.445,33.3725,464,1460.25,0.005281589,Yes
6850,21.39,33.46666667,464,1455,0.005278649,Yes
6851,21.4725,33.5675,464,1458.75,0.005321747,Yes
6852,21.5,33.59,464,1462,0.005334397,Yes
6853,21.5,33.595,464,1464.25,0.005335198,Yes
6854,21.5,33.5675,467.75,1472.5,0.005330793,Yes
6855,21.5,33.84,456.5,1455.5,0.005374442,Yes
6856,21.5,33.79333333,464,1460.333333,0.005366967,Yes
6857,21.5,33.4475,464,1445.75,0.005311573,Yes
6858,21.525,33.52,464,1445,0.005331409,Yes
6859,21.5,33.63333333,464,1431.666667,0.005341338,Yes
6860,21.5,33.7975,475.25,1435.25,0.005367634,Yes
6861,21.5,33.69333333,479,1429,0.005350948,Yes
6862,21.53333333,34.1,479,1430,0.005427256,Yes
6863,21.55,33.895,479,1399,0.0053999,Yes
6864,21.56666667,33.79,474,1399,0.005388569,Yes
6865,21.575,33.595,479,1375.5,0.00535996,Yes
6866,21.575,33.79,479,1385.25,0.005391341,Yes
6867,21.6,33.8,471.5,1378.5,0.005401279,Yes
6868,21.56666667,34.43,464,1366.5,0.005491532,Yes
6869,21.525,34.45,474.5,1396.75,0.005480631,Yes
6870,21.6,34.475,462.75,1419.75,0.0055101,Yes
6871,21.56666667,34.5,469,1422.666667,0.005502796,Yes
6872,21.575,34.5,461.5,1428,0.005505628,Yes
6873,21.5,34.5,454,1430,0.005480187,Yes
6874,21.525,34.475,454,1424.75,0.005484643,Yes
6875,21.5,34.4475,460.75,1423,0.005471774,Yes
6876,21.5,34.45,464.5,1401,0.005472174,Yes
6877,21.5,34.39666667,463,1407,0.005463628,Yes
6878,21.5,34.4,460.75,1401.25,0.005464162,Yes
6879,21.5,34.4,468,1395,0.005464162,Yes
6880,21.5,34.4225,464.5,1396.5,0.005467768,Yes
6881,21.5,34.4225,464.5,1391.5,0.005467768,Yes
6882,21.5,34.345,454,1399,0.005455349,Yes
6883,21.5,34.29,454,1402.25,0.005446537,Yes
6884,21.5,34.29,454,1401,0.005446537,Yes
6885,21.5,34.245,454,1390.75,0.005439327,Yes
6886,21.445,34.195,454,1386.5,0.005412892,Yes
